GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC21,HC01_EST_VC22,HC01_EST_VC23,AVERAGE_PERCENT_IN_COLLEGE,AVERAGE_TOTAL_IN_COLLEGE
Id,Id2,Geography,Total; Estimate; Population 18 years and over,Total; Estimate; Population 18 years and over - Enrolled in college or graduate school %,Total; Estimate;,,
1400000US06037207301,6037207301,"Census Tract 2073.01, Los Angeles County, California",4382,8.6,377,,
1400000US06037207302,6037207302,"Census Tract 2073.02, Los Angeles County, California",3714,12,446,,
1400000US06037207400,6037207400,"Census Tract 2074, Los Angeles County, California",969,6.2,60,,
1400000US06037207501,6037207501,"Census Tract 2075.01, Los Angeles County, California",1994,16.5,329,,
1400000US06037207502,6037207502,"Census Tract 2075.02, Los Angeles County, California",2364,5.5,130,,
1400000US06037207710,6037207710,"Census Tract 2077.10, Los Angeles County, California",2807,6.6,185,,
1400000US06037207900,6037207900,"Census Tract 2079, Los Angeles County, California",3758,17.9,673,,
1400000US06037208000,6037208000,"Census Tract 2080, Los Angeles County, California",5039,13.9,700,,
1400000US06037208301,6037208301,"Census Tract 2083.01, Los Angeles County, California",1523,9.6,146,,
1400000US06037208302,6037208302,"Census Tract 2083.02, Los Angeles County, California",3123,5.6,175,,
1400000US06037208401,6037208401,"Census Tract 2084.01, Los Angeles County, California",3544,7.3,259,,
1400000US06037208402,6037208402,"Census Tract 2084.02, Los Angeles County, California",2478,9.4,233,,
1400000US06037208501,6037208501,"Census Tract 2085.01, Los Angeles County, California",2157,9.3,201,,
1400000US06037208502,6037208502,"Census Tract 2085.02, Los Angeles County, California",2540,7.6,193,,
1400000US06037208610,6037208610,"Census Tract 2086.10, Los Angeles County, California",3265,11.3,369,,
1400000US06037208620,6037208620,"Census Tract 2086.20, Los Angeles County, California",3626,12.6,457,,
1400000US06037208710,6037208710,"Census Tract 2087.10, Los Angeles County, California",3117,12.8,399,,
1400000US06037208720,6037208720,"Census Tract 2087.20, Los Angeles County, California",3053,5.3,162,,
1400000US06037208801,6037208801,"Census Tract 2088.01, Los Angeles County, California",2756,4.4,121,,
1400000US06037208802,6037208802,"Census Tract 2088.02, Los Angeles County, California",2490,12,299,,
1400000US06037208902,6037208902,"Census Tract 2089.02, Los Angeles County, California",1657,2.2,36,,
1400000US06037208903,6037208903,"Census Tract 2089.03, Los Angeles County, California",3089,5,154,,
1400000US06037208904,6037208904,"Census Tract 2089.04, Los Angeles County, California",2423,3,73,,
1400000US06037209102,6037209102,"Census Tract 2091.02, Los Angeles County, California",3829,5.5,211,,
1400000US06037209103,6037209103,"Census Tract 2091.03, Los Angeles County, California",2471,9.3,230,,
1400000US06037209104,6037209104,"Census Tract 2091.04, Los Angeles County, California",1636,9.6,157,,
1400000US06037209200,6037209200,"Census Tract 2092, Los Angeles County, California",2300,16.9,389,,
1400000US06037209300,6037209300,"Census Tract 2093, Los Angeles County, California",3583,17.9,641,,
1400000US06037209401,6037209401,"Census Tract 2094.01, Los Angeles County, California",2943,9,265,,
1400000US06037209402,6037209402,"Census Tract 2094.02, Los Angeles County, California",2909,3.3,96,,
1400000US06037209403,6037209403,"Census Tract 2094.03, Los Angeles County, California",2685,8.8,236,,
1400000US06037209510,6037209510,"Census Tract 2095.10, Los Angeles County, California",2143,8.4,180,,
1400000US06037209520,6037209520,"Census Tract 2095.20, Los Angeles County, California",1861,4.4,82,,
1400000US06037209810,6037209810,"Census Tract 2098.10, Los Angeles County, California",2241,4.7,105,,
1400000US06037209820,6037209820,"Census Tract 2098.20, Los Angeles County, California",2039,5.1,104,,
1400000US06037210010,6037210010,"Census Tract 2100.10, Los Angeles County, California",2603,9,234,,
1400000US06037211000,6037211000,"Census Tract 2110, Los Angeles County, California",3354,6.7,225,,
1400000US06037211120,6037211120,"Census Tract 2111.20, Los Angeles County, California",4638,16.8,779,,
1400000US06037211121,6037211121,"Census Tract 2111.21, Los Angeles County, California",1985,14.9,296,,
1400000US06037211122,6037211122,"Census Tract 2111.22, Los Angeles County, California",2417,14.6,353,,
1400000US06037211201,6037211201,"Census Tract 2112.01, Los Angeles County, California",2398,7.7,185,,
1400000US06037211202,6037211202,"Census Tract 2112.02, Los Angeles County, California",2217,6.8,151,,
1400000US06037211310,6037211310,"Census Tract 2113.10, Los Angeles County, California",3365,12.6,424,,
1400000US06037211320,6037211320,"Census Tract 2113.20, Los Angeles County, California",2384,10.2,243,,
1400000US06037211410,6037211410,"Census Tract 2114.10, Los Angeles County, California",2215,14.1,312,,
1400000US06037211420,6037211420,"Census Tract 2114.20, Los Angeles County, California",2568,9.8,252,,
1400000US06037211500,6037211500,"Census Tract 2115, Los Angeles County, California",3926,10.4,408,,
1400000US06037211701,6037211701,"Census Tract 2117.01, Los Angeles County, California",2323,6.9,160,,
1400000US06037211703,6037211703,"Census Tract 2117.03, Los Angeles County, California",4093,8.2,336,,
1400000US06037211704,6037211704,"Census Tract 2117.04, Los Angeles County, California",2474,14.6,361,,
1400000US06037211802,6037211802,"Census Tract 2118.02, Los Angeles County, California",3544,14.5,514,,
1400000US06037211803,6037211803,"Census Tract 2118.03, Los Angeles County, California",3008,12.9,388,,
1400000US06037211804,6037211804,"Census Tract 2118.04, Los Angeles County, California",2564,23.2,595,,
1400000US06037211910,6037211910,"Census Tract 2119.10, Los Angeles County, California",3900,11.6,452,,
1400000US06037211921,6037211921,"Census Tract 2119.21, Los Angeles County, California",1913,12.9,247,,
1400000US06037211922,6037211922,"Census Tract 2119.22, Los Angeles County, California",2819,8.9,251,,
1400000US06037212101,6037212101,"Census Tract 2121.01, Los Angeles County, California",1987,17,338,,
1400000US06037212102,6037212102,"Census Tract 2121.02, Los Angeles County, California",1948,11.4,222,,
1400000US06037212202,6037212202,"Census Tract 2122.02, Los Angeles County, California",2752,8.5,234,,
1400000US06037212203,6037212203,"Census Tract 2122.03, Los Angeles County, California",2039,6.3,128,,
1400000US06037212204,6037212204,"Census Tract 2122.04, Los Angeles County, California",2717,8.1,220,,
1400000US06037212303,6037212303,"Census Tract 2123.03, Los Angeles County, California",2647,10.4,275,,
1400000US06037212304,6037212304,"Census Tract 2123.04, Los Angeles County, California",1553,7.6,118,,
1400000US06037212305,6037212305,"Census Tract 2123.05, Los Angeles County, California",2209,5.3,117,,
1400000US06037212306,6037212306,"Census Tract 2123.06, Los Angeles County, California",2639,9.9,261,,
1400000US06037212410,6037212410,"Census Tract 2124.10, Los Angeles County, California",3063,5.9,181,,
1400000US06037212420,6037212420,"Census Tract 2124.20, Los Angeles County, California",2572,7.2,185,,
1400000US06037212501,6037212501,"Census Tract 2125.01, Los Angeles County, California",1741,12.2,212,,
1400000US06037212502,6037212502,"Census Tract 2125.02, Los Angeles County, California",2302,7.7,177,,
1400000US06037212610,6037212610,"Census Tract 2126.10, Los Angeles County, California",3258,13.9,453,,
1400000US06037212620,6037212620,"Census Tract 2126.20, Los Angeles County, California",3682,9.2,339,,
1400000US06037212701,6037212701,"Census Tract 2127.01, Los Angeles County, California",2103,4.9,103,,
1400000US06037212702,6037212702,"Census Tract 2127.02, Los Angeles County, California",3056,7.9,241,,
1400000US06037212800,6037212800,"Census Tract 2128, Los Angeles County, California",3070,8.1,249,,
1400000US06037212900,6037212900,"Census Tract 2129, Los Angeles County, California",3744,6.5,243,,
1400000US06037213100,6037213100,"Census Tract 2131, Los Angeles County, California",2431,10.2,248,,
1400000US06037213201,6037213201,"Census Tract 2132.01, Los Angeles County, California",3530,9.3,328,,
1400000US06037213202,6037213202,"Census Tract 2132.02, Los Angeles County, California",3078,7.1,219,,
1400000US06037213310,6037213310,"Census Tract 2133.10, Los Angeles County, California",2897,8.3,240,,
1400000US06037213320,6037213320,"Census Tract 2133.20, Los Angeles County, California",1861,6.9,128,,
1400000US06037213401,6037213401,"Census Tract 2134.01, Los Angeles County, California",4500,7.8,351,,
1400000US06037213402,6037213402,"Census Tract 2134.02, Los Angeles County, California",3783,9.3,352,,
1400000US06037214000,6037214000,"Census Tract 2140, Los Angeles County, California",2649,6.3,167,,
1400000US06037214100,6037214100,"Census Tract 2141, Los Angeles County, California",3190,3.1,99,,
1400000US06037214400,6037214400,"Census Tract 2144, Los Angeles County, California",2743,4.3,118,,
1400000US06037214501,6037214501,"Census Tract 2145.01, Los Angeles County, California",2363,8.3,196,,
1400000US06037214502,6037214502,"Census Tract 2145.02, Los Angeles County, California",4623,22.3,1031,,
1400000US06037214503,6037214503,"Census Tract 2145.03, Los Angeles County, California",2663,8.9,237,,
1400000US06037214600,6037214600,"Census Tract 2146, Los Angeles County, California",2287,4,91,,
1400000US06037214700,6037214700,"Census Tract 2147, Los Angeles County, California",2258,6.6,149,,
1400000US06037214800,6037214800,"Census Tract 2148, Los Angeles County, California",2682,6.9,185,,
1400000US06037214901,6037214901,"Census Tract 2149.01, Los Angeles County, California",2641,9.5,251,,
1400000US06037214902,6037214902,"Census Tract 2149.02, Los Angeles County, California",2610,9.3,243,,
1400000US06037215101,6037215101,"Census Tract 2151.01, Los Angeles County, California",2241,10.6,238,,
1400000US06037215102,6037215102,"Census Tract 2151.02, Los Angeles County, California",3123,19.4,606,,
1400000US06037216100,6037216100,"Census Tract 2161, Los Angeles County, California",1982,5.7,113,,
1400000US06037216200,6037216200,"Census Tract 2162, Los Angeles County, California",4155,5.8,241,,
1400000US06037216300,6037216300,"Census Tract 2163, Los Angeles County, California",4073,4.6,187,,
1400000US06037216401,6037216401,"Census Tract 2164.01, Los Angeles County, California",4180,16.1,673,,
1400000US06037216402,6037216402,"Census Tract 2164.02, Los Angeles County, California",2738,11.1,304,,
1400000US06037216700,6037216700,"Census Tract 2167, Los Angeles County, California",3274,12.2,399,,
1400000US06037216800,6037216800,"Census Tract 2168, Los Angeles County, California",2873,6.8,195,,
1400000US06037216900,6037216900,"Census Tract 2169, Los Angeles County, California",4552,6.3,287,,
1400000US06037217001,6037217001,"Census Tract 2170.01, Los Angeles County, California",1920,9.4,180,,
1400000US06037217002,6037217002,"Census Tract 2170.02, Los Angeles County, California",4767,9,429,,
1400000US06037217100,6037217100,"Census Tract 2171, Los Angeles County, California",4409,5,220,,
1400000US06037217200,6037217200,"Census Tract 2172, Los Angeles County, California",2923,6.8,199,,
1400000US06037218110,6037218110,"Census Tract 2181.10, Los Angeles County, California",2776,5.3,147,,
1400000US06037218120,6037218120,"Census Tract 2181.20, Los Angeles County, California",3917,10,392,,
1400000US06037218210,6037218210,"Census Tract 2182.10, Los Angeles County, California",2844,8.4,239,,
1400000US06037218220,6037218220,"Census Tract 2182.20, Los Angeles County, California",3652,12.2,446,,
1400000US06037218300,6037218300,"Census Tract 2183, Los Angeles County, California",4413,12.1,534,,
1400000US06037218400,6037218400,"Census Tract 2184, Los Angeles County, California",3146,10.5,330,,
1400000US06037218500,6037218500,"Census Tract 2185, Los Angeles County, California",2228,8.6,192,,
1400000US06037218600,6037218600,"Census Tract 2186, Los Angeles County, California",2611,19.3,504,,
1400000US06037218701,6037218701,"Census Tract 2187.01, Los Angeles County, California",1871,11.5,215,,
1400000US06037218702,6037218702,"Census Tract 2187.02, Los Angeles County, California",1666,9.5,158,,
1400000US06037218800,6037218800,"Census Tract 2188, Los Angeles County, California",1998,7.6,152,,
1400000US06037218900,6037218900,"Census Tract 2189, Los Angeles County, California",4007,10.8,433,,
1400000US06037219010,6037219010,"Census Tract 2190.10, Los Angeles County, California",2120,12.7,269,,
1400000US06037219020,6037219020,"Census Tract 2190.20, Los Angeles County, California",3330,9.3,310,,
1400000US06037219300,6037219300,"Census Tract 2193, Los Angeles County, California",3123,12.7,397,,
1400000US06037219500,6037219500,"Census Tract 2195, Los Angeles County, California",1414,15.2,215,,
1400000US06037219700,6037219700,"Census Tract 2197, Los Angeles County, California",3517,11.9,419,,
1400000US06037219800,6037219800,"Census Tract 2198, Los Angeles County, California",2197,9.7,213,,
1400000US06037219901,6037219901,"Census Tract 2199.01, Los Angeles County, California",3226,11.3,365,,
1400000US06037219902,6037219902,"Census Tract 2199.02, Los Angeles County, California",3050,7.7,235,,
1400000US06037220000,6037220000,"Census Tract 2200, Los Angeles County, California",4648,11.9,553,,
1400000US06037220100,6037220100,"Census Tract 2201, Los Angeles County, California",1726,7.8,135,,
1400000US06037221110,6037221110,"Census Tract 2211.10, Los Angeles County, California",2873,10.3,296,,
1400000US06037221120,6037221120,"Census Tract 2211.20, Los Angeles County, California",2349,6.1,143,,
1400000US06037221210,6037221210,"Census Tract 2212.10, Los Angeles County, California",2295,7.3,168,,
1400000US06037221220,6037221220,"Census Tract 2212.20, Los Angeles County, California",2803,7.3,205,,
1400000US06037221302,6037221302,"Census Tract 2213.02, Los Angeles County, California",4034,9.7,391,,
1400000US06037221303,6037221303,"Census Tract 2213.03, Los Angeles County, California",1898,11.4,216,,
1400000US06037221304,6037221304,"Census Tract 2213.04, Los Angeles County, California",2778,9.4,261,,
1400000US06037221401,6037221401,"Census Tract 2214.01, Los Angeles County, California",2414,1.8,43,,
1400000US06037221402,6037221402,"Census Tract 2214.02, Los Angeles County, California",2373,10.6,252,,
1400000US06037221500,6037221500,"Census Tract 2215, Los Angeles County, California",2868,6.8,195,,
1400000US06037221601,6037221601,"Census Tract 2216.01, Los Angeles County, California",2722,7.9,215,,
1400000US06037221602,6037221602,"Census Tract 2216.02, Los Angeles County, California",2160,12.2,264,,
